,date,pred,cci,copper,copper_pct,gdp,alc,alc_pct,spread,emp,emp_pct,inflation
0,1980-01-01,1.0,0.5002871934141089,0.9189074001009288,-0.017536835568475687,0.30948590225657735,-2.399882298404234,0.0001222906728002982,-0.8256643537289924,-0.006275952041210626,-0.008821215647585305,0.12552673619683005
1,1980-02-01,1.0,0.4984059622571399,0.922761349817776,-0.017358623948400324,0.30792382726757134,-2.4026385695123325,0.00014065844595277953,-0.8247469677921341,-0.006269757300978949,-0.008873325409516795,0.11935048182207662
2,1980-03-01,1.0,0.4949464255829258,0.9197795543594979,-0.016887726322035113,0.3088574378288026,-2.3945928381365955,0.00013129085557025792,-0.8218711659616076,-0.006251941993305275,-0.00879735385102233,0.11932829683253107
3,1980-04-01,1.0,0.49350758617622986,0.9169408288475385,-0.017365923571745448,0.3086705677791489,-2.3859727060587184,0.00012311034539000846,-0.8227051535059141,-0.006239552946908424,-0.00877002291482276,0.11773984957687395
4,1980-05-01,0.0,0.5005161207852609,0.9190533938818217,-0.0179916319750945,0.3068660901309812,-2.3802144678091617,0.00011542288079799882,-0.8473210758096905,-0.006277876998814621,-0.008781147212949954,0.10231994253529224
5,1980-06-01,0.0,0.3859573401452518,0.850595306440615,-0.009966338633807704,0.10035683190866375,-2.003979342970821,0.0001934724714365139,-0.6275904244843566,-0.004436813469632045,-0.00596962539906931,-0.15188410568043634
6,1980-07-01,1.0,0.3055574109714039,0.7393265325557526,-0.008440549052038213,0.06670180414730853,-1.6648244436625095,0.00015832778550329646,-0.5282077378308244,-0.003641427628821334,-0.005058444922070115,-0.12713528175442504
7,1980-08-01,1.0,0.33176626026111683,0.7021857596650948,-0.024367768468254183,0.12785500597086177,-1.6194477837501273,8.253329330969087e-05,-0.6573818990889696,-0.0040438285711737335,-0.008880099836934144,-0.039451931679784474
8,1980-09-01,1.0,0.280409305872244,0.6832245541547673,-0.008652407935857665,0.06824369652635494,-1.582888727888676,0.0001430291784009768,-0.5202208745872606,-0.00335652699423431,-0.004908105419964646,-0.10868785200341279
9,1980-10-01,1.0,0.29928283866957467,0.657674731470786,-0.023418440032285288,0.17560087608034688,-1.5672623770305574,7.332980593642891e-05,-0.6679683448443514,-0.004011212459989938,-0.009356676675387426,0.016629335023586923
10,1980-11-01,0.0,0.28095684667934095,0.6523553917475013,-0.023183292430138353,0.19441047731657862,-1.5786778129993417,7.580473607400518e-05,-0.6456966004938659,-0.003992894243793247,-0.009453448719513475,0.044619376282911745
11,1980-12-01,0.0,0.2648690175011801,0.6732538973536987,-0.008675196532995446,0.08608692826905727,-1.6007628872448205,0.00013995641403713623,-0.5115221859608647,-0.003323221141776786,-0.005136740842931671,-0.0824134761119975
12,1981-01-01,0.0,0.2618551018528791,0.656563524792866,-0.022663969134433415,0.20649414611217662,-1.615865011265342,8.242524788896027e-05,-0.591869928473456,-0.0039553003138344655,-0.00966839905641746,0.08825269516432684
13,1981-02-01,0.0,0.25697662229603685,0.6583874163290246,-0.022667240550033413,0.20618037154563937,-1.6254875310829542,8.276840420826514e-05,-0.5729991614500687,-0.003929866370985102,-0.009704131991814687,0.1004190775764628
14,1981-03-01,0.0,0.25391306413393616,0.6588513677833931,-0.022765336671905077,0.20469402278704485,-1.6301678007578628,8.855637017813223e-05,-0.5594556833895764,-0.0039056381799629815,-0.009742008807966347,0.11004099256492975
15,1981-04-01,0.0,0.25303917576082813,0.6587730201061532,-0.022719027543482064,0.20300445506633108,-1.631584953474421,9.115593745632634e-05,-0.5532780585924438,-0.00389134872444089,-0.00970641000556851,0.11517078374183552
16,1981-05-01,0.0,0.2584239913301811,0.6628389332152533,-0.0816270773637396,0.22029400627833803,-1.6244119266835404,0.00017252260293306552,-0.6100768578940569,-0.004024661327870224,-0.0270234399556691,0.06723843611679847
17,1981-06-01,0.0,0.2396699364155345,0.679137751719703,-0.008202538758173459,0.0858496658164551,-1.6461814218339752,0.00016389868254949552,-0.41048193797313065,-0.003192639379896003,-0.00515910412604123,-0.007783598919318176
18,1981-07-01,0.0,0.24571579412695285,0.6585018441350609,-0.023961848880845415,0.20197728851271343,-1.6386607410024683,0.0001133601147178181,-0.5205394230479253,-0.003845568545750163,-0.010072260088512927,0.13962922109555054
19,1981-08-01,0.0,0.3995872411124815,0.6089219577092674,-0.03065369372885458,0.16934999682519944,-1.3695492177194424,1.3390080790718339e-06,-1.088903072136198,-0.004411801313077474,-0.01297725413680139,-0.23232864860210772
20,1981-09-01,0.0,0.2979333709662584,0.534335579461932,-0.022474896397294903,0.08563326034924415,-1.1279082928326503,-0.0001285939755749482,-0.9052161261942685,-0.0032251412884678372,-0.01218973469071292,-0.39589350285955227
21,1981-10-01,0.0,0.2514664321539741,0.49196881161443073,-0.011658189333803077,-0.04347193326654828,-0.9806607402768857,-6.27253325277455e-05,-0.7526878317509157,-0.0021551993754174055,-0.006452914769135349,-0.5270150577039044
22,1981-11-01,0.0,0.19081380374126025,0.4464623602713712,-0.01129029413349627,-0.0840760838249564,-0.8497195080601578,-7.578283248806717e-05,-0.6426720393920956,-0.0014964558207370899,-0.006303770814774928,-0.5930465915747521
23,1981-12-01,0.0,-0.14954980913280452,0.4302642516008578,-0.06113832728373576,0.36700462977380416,-0.7623537979712435,-0.0008850696451781948,-0.6296220341836454,-0.0020584174545094382,-0.03405515185064368,-0.8126419342600794
24,1982-01-01,0.0,0.09109412907870487,0.36855701646731975,-0.01100581202827036,-0.12618966686967384,-0.6385875827935111,-6.277052721338357e-05,-0.44693751956665717,-0.0005483106363253338,-0.006426506017056185,-0.6660130050736811
