,date,cci,copper,copper_pct,gdp,alc,alc_pct,spread,emp,emp_pct,inflation,rec_next_month
244,1987-05-01,100.691788770332,105.4,0.03333333333333344,99.92121818661501,42.20033333333333,0.002603501561110999,0.72,17542,0.0009700427960057656,3.802289180825967,0.0
245,1987-06-01,100.773492769108,107.1,0.016129032258064502,99.9644959987867,42.309916666666666,0.0025967409420146748,1.71,17537,-0.00028503021320258615,3.836720671653231,0.0
246,1987-07-01,100.889668225718,112.9,0.05415499533146595,100.025794513388,42.4195,0.0025900153431326345,2.29,17593,0.003193248560187101,3.871152162480495,0.0
247,1987-08-01,100.89497361646099,114.8,0.016829052258635846,100.107334102122,42.52908333333333,0.0025833244930593136,1.91,17630,0.0021031091911556388,3.9055836533077595,0.0
248,1987-09-01,100.687816934302,117.9,0.027003484320557547,100.205839460677,42.638666666666666,0.002576668123186243,2.21,17691,0.0034600113442995184,3.9400151441350233,0.0
249,1987-10-01,100.299009334844,122.2,0.03647158608990675,100.30617605210101,42.74825,0.0025700459676663012,1.95,17729,0.0021479848510541633,3.9744466349622876,0.0
250,1987-11-01,99.9915400622347,131.3,0.07446808510638303,100.390755695942,42.85783333333333,0.002563457763378185,2.26,17775,0.002594618985842345,4.008878125789551,0.0
251,1987-12-01,100.07220710881501,149.0,0.13480578827113465,100.448874430816,42.967416666666665,0.0025569032498919952,1.97,17809,0.0019127988748242064,4.043309616616816,0.0
252,1988-01-01,100.36687787682199,155.4,0.042953020134228304,100.48722673048401,43.077,0.002550382169434595,1.635,17790,-0.001066876298500774,4.07774110744408,0.0
253,1988-02-01,100.63646275444599,142.3,-0.08429858429858428,100.519115127546,43.258583333333334,0.004215319853595467,1.3,17823,0.0018549747048903775,4.140179600997864,0.0
254,1988-03-01,100.819153129046,142.0,-0.0021082220660576523,100.555185760801,43.44016666666666,0.00419762551940539,1.49,17844,0.0011782528193906572,4.2026180945516485,0.0
255,1988-04-01,100.868218265775,142.9,0.006338028169014187,100.59477859419901,43.62175,0.004180079112649171,1.69,17874,0.00168123739071957,4.265056588105432,0.0
256,1988-05-01,100.971996518897,142.5,-0.002799160251924504,100.63298849103,43.803333333333335,0.004162678786003182,1.89,17892,0.001007049345417954,4.327495081659217,0.0
257,1988-06-01,101.048457731018,147.2,0.03298245614035089,100.66756419692899,43.98491666666666,0.00414542272277596,1.79,17916,0.0013413816230718467,4.389933575213001,0.0
258,1988-07-01,101.12464288306299,146.0,-0.008152173913043348,100.70600321321,44.1665,0.004128309136276043,1.02,17926,0.0005581603036393101,4.452372068766785,0.0
259,1988-08-01,101.24678016263,141.7,-0.02945205479452062,100.758891147129,44.348083333333335,0.004111336269193577,1.16,17891,-0.0019524712707799097,4.514810562320569,0.0
260,1988-09-01,101.229604458043,147.7,0.04234297812279464,100.833125584718,44.529666666666664,0.0040945023930007984,0.98,17914,0.0012855625733609877,4.577249055874353,0.0
261,1988-10-01,101.071128860012,161.3,0.09207853757616813,100.924248560868,44.71125,0.0040778058073644985,0.33,17966,0.002902757619738683,4.639687549428138,0.0
262,1988-11-01,100.956397646693,180.8,0.12089274643521386,101.022295757792,44.892833333333336,0.0040612448395724865,0.33,18003,0.0020594456195035526,4.702126042981922,0.0
263,1988-12-01,100.98643485673,192.2,0.06305309734513265,101.116541113935,45.074416666666664,0.004044817843976478,0.47,18025,0.0012220185524633997,4.7645645365357066,0.0
264,1989-01-01,101.14532558774401,195.5,0.0171696149843914,101.199874908226,45.256,0.004028523201446532,0.1,18057,0.0017753120665742195,4.82700303008949,0.0
265,1989-02-01,101.122528871456,186.0,-0.04859335038363166,101.26762609309401,45.59283333333333,0.007442843674503541,-0.03,18055,-0.00011076036993962202,4.874582480907301,0.0
266,1989-03-01,100.95935011451401,187.7,0.009139784946236462,101.317302781376,45.92966666666667,0.0073878570096910234,-0.46,18060,0.0002769315978952136,4.922161931725112,0.0
267,1989-04-01,100.736169826509,188.8,0.005860415556739662,101.34958593208401,46.2665,0.007333676853739979,-0.49,18055,-0.0002768549280177668,4.969741382542923,0.0
268,1989-05-01,100.587972462087,181.0,-0.041313559322033955,101.365887347369,46.60333333333333,0.007280285591806823,-0.71,18040,-0.0008307947936859739,5.017320833360734,0.0
269,1989-06-01,100.55169056209101,164.9,-0.08895027624309393,101.367308552397,46.94016666666667,0.0072276661183035,-1.23,18013,-0.0014966740576496385,5.064900284178544,0.0
270,1989-07-01,100.607020361742,157.0,-0.04790782292298368,101.354903717285,47.277,0.007175801818627203,-1.53,17980,-0.0018320102148448036,5.112479734996356,0.0
271,1989-08-01,100.699280971099,165.0,0.05095541401273884,101.330832324123,47.61383333333333,0.0071246765516705945,-1.21,17964,-0.0008898776418242438,5.160059185814166,0.0
272,1989-09-01,100.87200264884001,178.1,0.07939393939393935,101.30065252035801,47.95066666666667,0.00707427463307253,-0.74,17922,-0.002338009352037429,5.207638636631977,0.0
273,1989-10-01,100.852520924171,182.9,0.02695115103874235,101.27659191167801,48.2875,0.007024580819175119,-0.93,17895,-0.0015065282892534615,5.255218087449788,0.0
274,1989-11-01,100.711463529984,169.6,-0.0727173318753418,101.27062384685999,48.62433333333333,0.006975580291655792,-1.07,17886,-0.0005029337803855727,5.3027975382675985,0.0
275,1989-12-01,100.627200456442,158.7,-0.06426886792452835,101.287296939483,48.96116666666667,0.0069272586427922,-0.7,17881,-0.00027954825002796113,5.35037698908541,0.0
276,1990-01-01,100.624219759247,159.0,0.001890359168241984,101.315418713018,49.298,0.006879601861339069,-0.26499999999999996,17797,-0.0046977238409484645,5.39795643990322,0.0
277,1990-02-01,100.603699755061,153.5,-0.03459119496855345,101.33616617749901,49.428000000000004,0.0026370238143536007,0.17,17893,0.005394167556329821,5.301040400289496,0.0
278,1990-03-01,100.682057706966,165.4,0.0775244299674267,101.33046253929301,49.558,0.002630088209112147,0.29,17868,-0.0013971944335773312,5.204124360675772,0.0
279,1990-04-01,100.741674645079,172.0,0.039903264812575445,101.286988323844,49.688,0.002623188990677594,0.35,17845,-0.001287217371837901,5.107208321062048,0.0
280,1990-05-01,100.59414636619499,170.2,-0.010465116279069875,101.19778111287701,49.818000000000005,0.002616325873450398,0.97,17797,-0.002689829083777018,5.010292281448323,0.0
281,1990-06-01,100.26965720347499,166.0,-0.024676850763807212,101.05665210745701,49.948,0.0026094985748121857,0.16,17776,-0.0011799741529471275,4.913376241834599,0.0
282,1990-07-01,99.7215585608153,167.5,0.009036144578313143,100.86097494358499,50.078,0.0026027068150877852,0.11,17704,-0.004050405040504024,4.816460202220875,1.0
283,1990-08-01,98.84213552636508,178.4,0.06507462686567167,100.61136745518101,50.208000000000006,0.0025959503175048138,0.22,17649,-0.0031066425666516073,4.719544162607151,1.0
284,1990-09-01,97.9972827956538,181.6,0.017937219730941534,100.315338008051,50.338,0.0025892288081579284,0.8,17609,-0.002266417360756945,4.622628122993427,1.0
285,1990-10-01,97.322046801425,178.2,-0.018722466960352402,99.994759686178,50.468,0.002582542015972189,0.46,17577,-0.0018172525413141516,4.525712083379702,1.0
286,1990-11-01,97.08226054124391,170.6,-0.0426487093153759,99.6773056580402,50.598000000000006,0.002575889672663978,0.51,17428,-0.00847698697161059,4.428796043765978,1.0
287,1990-12-01,97.15515753349831,163.0,-0.04454865181711598,99.3899156883414,50.728,0.0025692715127079158,0.65,17395,-0.0018935047050723242,4.331880004152254,1.0
288,1991-01-01,97.551035187723,163.1,0.0006134969325153339,99.1523279516676,50.858000000000004,0.00256268727330089,1.1300000000000001,17330,-0.0037367059499856525,4.2349639645385295,1.0
289,1991-02-01,98.2732442146926,159.7,-0.020846106683016563,98.9774890151235,50.72766666666667,-0.0025626908909774926,1.61,17211,-0.006866705135602946,4.134451940672793,1.0
290,1991-03-01,99.09680632609509,160.2,0.003130870381966133,98.8684343755855,50.59733333333334,-0.0025692751489981847,1.77,17140,-0.004125268723490838,4.033939916807058,0.0
291,1991-04-01,99.3294231106658,159.4,-0.004993757802746468,98.8106483768692,50.467,-0.002575893327711687,1.59,17093,-0.002742123687281217,3.9334278929413222,0.0
292,1991-05-01,99.3100444015876,155.1,-0.026976160602258492,98.78389751554751,50.336666666666666,-0.0025825456899227772,2.11,17070,-0.0013455800620136849,3.8329158690755865,0.0
293,1991-06-01,99.3843110396121,149.7,-0.03481624758220503,98.77021639276029,50.20633333333333,-0.0025892325011588335,2.14,17044,-0.001523140011716495,3.7324038452098507,0.0
294,1991-07-01,99.4541383985645,149.2,-0.0033400133600534065,98.7596051788476,50.076,-0.0025959540297040284,1.88,17015,-0.0017014785261675325,3.631891821344115,0.0
295,1991-08-01,99.41351308948441,149.9,0.004691689008043065,98.74952278501179,49.94566666666667,-0.0026027105466357447,2.34,17025,0.0005877167205408096,3.531379797478379,0.0
296,1991-09-01,99.18604735791808,152.2,0.01534356237491652,98.7440956587616,49.815333333333335,-0.0026095023258607686,2.32,17010,-0.0008810572687224516,3.4308677736126434,0.0
297,1991-10-01,98.64479991722321,154.5,0.015111695137976389,98.75320608304528,49.685,-0.002616329644152371,2.05,16999,-0.000646678424456204,3.3303557497469076,0.0
298,1991-11-01,97.9739688754415,154.8,0.001941747572815622,98.78816707948,49.55466666666666,-0.002623192781188277,2.45,16961,-0.0022354256132713912,3.229843725881172,0.0
299,1991-12-01,97.57927135805271,151.0,-0.02454780361757114,98.856269613765,49.42433333333333,-0.0026300920195877486,2.52,16916,-0.0026531454513295527,3.129331702015436,0.0
300,1992-01-01,97.5238843529367,146.3,-0.031125827814569407,98.9533464956628,49.294,-0.0026370276449522168,2.715,16839,-0.0045519035232916005,3.0288196781497003,0.0
301,1992-02-01,97.8023377519862,148.5,0.015037593984962294,99.07030036611191,49.39758333333333,0.0021013375529137512,2.91,16829,-0.0005938594928439622,3.0223894521693535,0.0
302,1992-03-01,98.301942319508,151.9,0.02289562289562297,99.1973670803036,49.50116666666666,0.002096931192652862,3.14,16805,-0.0014261096916037275,3.0159592261890067,0.0
303,1992-04-01,98.6988316470726,150.7,-0.00789993416721535,99.3267906323098,49.604749999999996,0.0020925432733909233,2.48,16831,0.0015471585837547597,3.0095290002086603,0.0
304,1992-05-01,98.92479339219841,151.9,0.007962840079628553,99.45268422513911,49.70833333333333,0.0020881736796038997,3.81,16835,0.0002376567048898437,3.0030987742283135,0.0
305,1992-06-01,98.93145258515591,157.1,0.0342330480579327,99.5705448764032,49.81191666666666,0.002083822296730986,3.43,16826,-0.0005346005346005267,2.9966685482479667,0.0
306,1992-07-01,98.7327642744541,162.8,0.036282622533418296,99.6768354965683,49.915499999999994,0.0020794890111637265,3.21,16819,-0.000416022821823403,2.9902383222676203,0.0
307,1992-08-01,98.55942696825159,166.2,0.020884520884520752,99.7672968057605,50.019083333333334,0.0020751737102371326,3.35,16783,-0.0021404364112016516,2.9838080962872735,0.0
308,1992-09-01,98.5475076028932,159.8,-0.038507821901323624,99.83590076798589,50.12266666666667,0.002070876282219025,3.17,16761,-0.0013108502651492104,2.9773778703069267,0.0
309,1992-10-01,98.844665251459,152.8,-0.04380475594493116,99.8747582482366,50.22625,0.002066596616301375,2.65,16751,-0.0005966231131794286,2.97094764432658,0.0
310,1992-11-01,99.55495689147008,146.7,-0.03992146596858648,99.87668841851999,50.32983333333333,0.002062334602589866,3.76,16758,0.0004178854993732717,2.964517418346233,0.0
311,1992-12-01,100.132957207117,147.4,0.0047716428084527696,99.83973116944229,50.433416666666666,0.002058090132095236,3.77,16769,0.0006564029120419423,2.9580871923658867,0.0
312,1993-01-01,100.28419329292801,150.8,0.023066485753052923,99.77407516232701,50.537,0.002053863096723285,3.45,16791,0.0013119446597888995,2.95165696638554,0.0
313,1993-02-01,100.152239351367,150.0,-0.0053050397877985045,99.694504945956,50.76833333333333,0.004577504270798283,3.13,16805,0.0008337800011910534,2.922972351866295,0.0
314,1993-03-01,99.9392943750058,145.5,-0.030000000000000027,99.6147790692835,50.99966666666667,0.004556646203342174,2.29,16795,-0.0005950609937518392,2.89428773734705,0.0
315,1993-04-01,99.67572266075241,140.5,-0.03436426116838487,99.54291423769159,51.231,0.004535977359329202,2.75,16772,-0.0013694551949985367,2.865603122827805,0.0
316,1993-05-01,99.3390397495014,130.5,-0.07117437722419928,99.4845184666576,51.46233333333333,0.004515495175447137,3.04,16766,-0.00035773908895775364,2.83691850830856,0.0
317,1993-06-01,99.0772159817936,131.9,0.01072796934865905,99.445385522827,51.693666666666665,0.004495197134473772,2.74,16742,-0.0014314684480496442,2.808233893789315,0.0
318,1993-07-01,98.83395527394279,134.2,0.0174374526156178,99.4329528320045,51.925,0.004475080764245742,2.53,16739,-0.00017919006092459444,2.77954927927007,0.0
319,1993-08-01,98.7715915201116,134.6,0.0029806259314455463,99.45422541071942,52.156333333333336,0.004455143636655556,2.76,16741,0.00011948145050477699,2.750864664750825,0.0
320,1993-09-01,98.910326921283,131.7,-0.021545319465081758,99.51162621140492,52.38766666666667,0.004435383366673262,2.21,16769,0.0016725404695059343,2.72218005023158,0.0
321,1993-10-01,99.23086389768291,124.6,-0.053910402429764526,99.59623227570441,52.619,0.004415797611396988,2.15,16778,0.0005367046335500447,2.693495435712335,0.0
322,1993-11-01,99.6162060047935,121.5,-0.024879614767255198,99.6955251383968,52.85033333333334,0.004396384069125903,2.41,16800,0.001311240910716327,2.66481082119309,0.0
323,1993-12-01,100.175411494424,125.5,0.03292181069958855,99.7989482858996,53.08166666666667,0.0043771404784580525,2.75,16815,0.0008928571428572507,2.636126206673845,0.0
324,1994-01-01,100.65691041464001,128.8,0.02629482071713163,99.90220105053258,53.313,0.004358064617413282,2.98,16855,0.0023788284269996574,2.6074415921546,0.0
325,1994-02-01,100.828889487281,134.1,0.04114906832298115,100.00371311320801,53.453583333333334,0.002636942834455702,2.52,16862,0.00041530703055481233,2.6239397668530957,0.0
326,1994-03-01,100.816579079109,138.1,0.02982848620432521,100.100910305049,53.594166666666666,0.0026300076546161844,2.97,16897,0.0020756731111375437,2.6404379415515917,0.0
327,1994-04-01,100.78262421433901,136.8,-0.009413468501086042,100.186384161365,53.734750000000005,0.0026231088582402418,3.1500000000000004,16933,0.0021305557199502445,2.6569361162500877,0.0
328,1994-05-01,100.71120875078002,142.1,0.0387426900584793,100.25193658295,53.87533333333334,0.0026162461597631914,3.33,16962,0.001712632138427983,2.6734342909485833,0.0
329,1994-06-01,100.58966015944799,157.1,0.1055594651653764,100.29324775574699,54.01591666666667,0.002609419276601521,2.79,17010,0.0028298549699328213,2.689932465647079,0.0
330,1994-07-01,100.506710427186,161.4,0.02737110120942088,100.3157383671,54.1565,0.002602627929113366,3.52,17026,0.0009406231628454886,2.706430640345575,0.0
331,1994-08-01,100.559281135505,161.2,-0.0012391573729865213,100.327041971763,54.29708333333333,0.0025958718405607595,2.79,17081,0.0032303535768825054,2.722928815044071,0.0
332,1994-09-01,100.640133363171,167.1,0.03660049627791562,100.330647872543,54.437666666666665,0.002589150737071444,2.43,17115,0.0019905157777648785,2.7394269897425665,0.0
333,1994-10-01,100.747710405213,169.1,0.011968880909634994,100.320192827312,54.57825,0.0025824643476024534,2.18,17144,0.0016944200993280756,2.755925164441062,0.0
334,1994-11-01,100.87844010619601,179.9,0.06386753400354817,100.285318720676,54.718833333333336,0.002575812403903477,3.15,17186,0.0024498366775549396,2.772423339139558,0.0
335,1994-12-01,101.08023045254801,187.1,0.040022234574763615,100.21833361291,54.85941666666667,0.0025691946404802213,2.43,17217,0.0018037937856394404,2.788921513838054,0.0
336,1995-01-01,101.17408995673901,192.3,0.027792624265098986,100.122387552778,55.0,0.0025626107945613263,2.9,17262,0.00261369576581294,2.8054196885365497,0.0
337,1995-02-01,101.022132494503,190.6,-0.008840353614144703,100.00632893580799,55.306333333333335,0.005569696969697002,2.41,17265,0.00017379214459500858,2.815901731153037,0.0
338,1995-03-01,100.769285788913,189.9,-0.003672612801678854,99.881503380302,55.61266666666667,0.005538847268848013,1.67,17263,-0.00011584129742248095,2.8263837737695248,0.0
339,1995-04-01,100.659680884349,193.3,0.017904160084254883,99.75988648822941,55.919,0.005508337429122712,0.9,17278,0.0008689103863754877,2.836865816386012,0.0
340,1995-05-01,100.64520831461901,184.4,-0.04604242110708745,99.6516639501113,56.22533333333333,0.005478161865078768,0.99,17259,-0.0010996643129992378,2.8473478590025,0.0
341,1995-06-01,100.790422837196,190.1,0.030911062906724407,99.56249335021921,56.531666666666666,0.005448315112997815,0.16,17247,-0.0006952894142187027,2.857829901618987,0.0
342,1995-07-01,100.924602575618,195.9,0.030510257759074122,99.4897037918445,56.838,0.005418791827589198,0.1,17218,-0.00168145184669799,2.868311944235475,0.0
343,1995-08-01,100.885793363304,195.6,-0.0015313935681470214,99.427836479555,57.144333333333336,0.005389586778798305,0.95,17240,0.0012777326054129734,2.8787939868519623,0.0
344,1995-09-01,100.614815237153,192.0,-0.018404907975460127,99.3728030557242,57.45066666666667,0.005360694848716374,0.5,17247,0.0004060324825985173,2.8892760294684496,0.0
345,1995-10-01,100.435680601407,186.9,-0.026562499999999933,99.32507569223979,57.757000000000005,0.0053321110285926565,-0.03,17216,-0.0017974140430220276,2.8997580720849374,0.0
346,1995-11-01,100.346713828064,191.5,0.02461209202782233,99.2890014522873,58.06333333333333,0.005303830415937849,0.22,17209,-0.00040659851301116934,2.9102401147014247,0.0
347,1995-12-01,100.37418124652599,192.0,0.0026109660574411553,99.27145161247101,58.36966666666667,0.005275848211722778,0.15,17231,0.0012784008367714428,2.9207221573179125,0.0
348,1996-01-01,100.392803526325,180.4,-0.060416666666666674,99.279498651235,58.676,0.005248159717661682,0.255,17208,-0.0013348035517380952,2.9312041999344,0.0
349,1996-02-01,100.474124405525,171.4,-0.04988913525498895,99.31808007698841,58.9195,0.004149907969186684,0.36,17229,0.0012203626220361752,2.8817446780488174,0.0
350,1996-03-01,100.63970217889299,174.6,0.018669778296382722,99.38566373647491,59.163000000000004,0.004132757406291709,0.18,17193,-0.0020895002611874824,2.832285156163235,0.0
351,1996-04-01,100.672407062463,172.5,-0.012027491408934665,99.467527097557,59.4065,0.004115748018187038,0.78,17204,0.000639795265515053,2.7828256342776525,0.0
352,1996-05-01,100.648824835758,180.9,0.04869565217391303,99.54481702795,59.65,0.004098878068898193,1.27,17222,0.0010462683096954528,2.73336611239207,0.0
353,1996-06-01,100.772324762912,174.2,-0.03703703703703709,99.6023624607206,59.8935,0.00408214585079647,1.54,17226,0.00023226106143314773,2.6839065905064876,0.0
354,1996-07-01,100.953692074863,151.1,-0.1326061997703788,99.6366094762224,60.137,0.004065549684022507,-1.06,17223,-0.00017415534656917142,2.634447068620905,0.0
355,1996-08-01,101.090309628123,145.9,-0.03441429516876238,99.650164444485,60.3805,0.004049087915925176,0.36,17255,0.0018579806073273364,2.5849875467353227,0.0
356,1996-09-01,101.19351314203001,144.6,-0.008910212474297574,99.6478291276532,60.624,0.004032758920512469,1.68,17252,-0.0001738626485077166,2.53552802484974,0.0
357,1996-10-01,101.332509962669,144.9,0.0020746887966804906,99.63397008922779,60.8675,0.004016561097915039,1.12,17268,0.000927428703918487,2.4860685029641574,0.0
358,1996-11-01,101.450639231784,150.7,0.04002760524499638,99.6138242610783,61.111,0.00400049287386528,1.19,17277,0.0005211952744961224,2.436608981078575,0.0
359,1996-12-01,101.46798401769001,154.4,0.024552090245520963,99.595487961229,61.3545,0.00398455269918685,0.62,17284,0.0004051629333796658,2.3871494591929925,0.0
360,1997-01-01,101.525655473488,160.7,0.04080310880829008,99.59222105882509,61.598,0.003968739049295511,0.8899999999999999,17297,0.0007521407081694242,2.33768993730741,0.0
361,1997-02-01,101.65972550194999,161.1,0.002489110143123918,99.61701786990471,61.87883333333333,0.00455913070770686,1.16,17316,0.0010984563797189484,2.272239034093761,0.0
362,1997-03-01,101.810668897377,165.8,0.02917442582247065,99.6760299584494,62.159666666666666,0.004538439369412783,1.06,17340,0.001386001386001423,2.2067881308801116,0.0
363,1997-04-01,101.998015866339,161.4,-0.026537997587454787,99.7598629937373,62.4405,0.004517934995361461,0.72,17349,0.0005190311418685756,2.1413372276664626,0.0
364,1997-05-01,102.209676790844,165.4,0.024783147459727317,99.8522781744152,62.721333333333334,0.0044976150628732725,0.96,17362,0.0007493227275348069,2.0758863244528136,0.0
365,1997-06-01,102.40251333280399,167.8,0.0145102781136639,99.9369244164886,63.00216666666667,0.004477477094449567,1.09,17387,0.0014399262757747167,2.010435421239164,0.0
366,1997-07-01,102.53228646107999,160.2,-0.045292014302741546,100.00331905431601,63.283,0.004457518656765691,0.21,17389,0.00011502846954614121,1.9449845180255152,0.0
367,1997-08-01,102.53531526342199,158.1,-0.013108614232209659,100.04569638767,63.563833333333335,0.004437737359691107,0.55,17452,0.00362298004485595,1.879533614811866,0.0
368,1997-09-01,102.547694525989,150.6,-0.04743833017077803,100.063047444961,63.84466666666667,0.004418130855334379,0.47000000000000003,17465,0.0007449002979600383,1.8140827115982168,0.0
369,1997-10-01,102.53985250368,147.1,-0.023240371845949515,100.060764365764,64.1255,0.004398696837115024,0.39,17513,0.0027483538505581606,1.7486318083845676,0.0
370,1997-11-01,102.51893517005699,141.1,-0.04078857919782464,100.046550300839,64.40633333333334,0.004379433038858682,0.28,17556,0.002455318905955517,1.6831809051709183,0.0
371,1997-12-01,102.482957361532,133.9,-0.05102763997165127,100.027693461225,64.68716666666667,0.004360337233915823,-0.06,17588,0.001822738664843948,1.6177300019572693,0.0
372,1998-01-01,102.656483623479,128.9,-0.03734129947722176,100.00917483986099,64.968,0.004341407234304651,-0.0049999999999999975,17619,0.0017625653854900225,1.5522790987436201,0.0
373,1998-02-01,102.842047322696,127.0,-0.014740108611326685,99.9950078390246,65.40691666666667,0.006755890079218618,0.05,17627,0.0004540552812304366,1.60525810692945,0.0
374,1998-03-01,102.850646764341,128.1,0.008661417322834541,99.989523239888,65.84583333333333,0.006710554311916361,0.05,17637,0.0005673115107505122,1.6582371151152802,0.0
375,1998-04-01,102.82624483487301,130.5,0.0187353629976581,99.99831956357299,66.28475,0.006665822945010502,-0.1,17637,0.0,1.71121612330111,0.0
376,1998-05-01,102.713683498719,128.5,-0.01532567049808431,100.027323402325,66.72366666666667,0.006621683972054981,0.21,17624,-0.0007370868061461477,1.7641951314869402,0.0
377,1998-06-01,102.57838555740801,124.2,-0.033463035019455245,100.080827976579,67.16258333333333,0.00657812570252414,-0.26,17608,-0.0009078529278256919,1.81717413967277,0.0
378,1998-07-01,102.42361615605999,123.7,-0.004025764895330131,100.158080669127,67.6015,0.006535136751489867,-0.91,17422,-0.010563380281690127,1.8701531478586002,0.0
379,1998-08-01,102.204976248914,121.0,-0.021827000808407493,100.25470995046899,68.04041666666667,0.006492706029698647,-0.13,17563,0.00809321547468711,1.92313215604443,0.0
380,1998-09-01,101.931481122556,123.5,0.02066115702479343,100.36241552565001,68.47933333333333,0.006450822734036521,-0.7,17557,-0.00034162728463249525,1.97611116423026,0.0
381,1998-10-01,101.776818546819,119.5,-0.03238866396761131,100.467245750641,68.91825,0.006409476338359976,-1.4,17512,-0.002563080252890537,2.02909017241609,0.0
382,1998-11-01,101.88304871757,117.9,-0.013389121338912124,100.554570305445,69.35716666666667,0.006368656584673449,-0.71,17465,-0.0026838739150296664,2.08206918060192,0.0
383,1998-12-01,102.045471648872,112.8,-0.04325699745547085,100.614259435364,69.79608333333333,0.006328353474646775,-0.15,17449,-0.0009161179501860905,2.13504818878775,0.0
384,1999-01-01,102.317801137358,111.1,-0.01507092198581561,100.647108995409,70.235,0.006288557261451055,-0.13,17427,-0.001260817238810219,2.18802719697358,0.0
385,1999-02-01,102.554442001257,111.2,0.0009000900090010422,100.660440889493,70.81008333333334,0.008187987945231567,-0.11,17395,-0.0018362311355941685,2.2870963698507274,0.0
386,1999-03-01,102.594533055946,109.6,-0.014388489208633115,100.665658874342,71.38516666666666,0.008121489288837047,0.3,17368,-0.0015521701638402385,2.386165542727875,0.0
387,1999-04-01,102.58906047034401,112.8,0.029197080291970767,100.67727250652399,71.96025,0.008056062067049563,-0.14,17344,-0.0013818516812529325,2.4852347156050225,0.0
388,1999-05-01,102.638621443483,116.7,0.034574468085106336,100.70925499882401,72.53533333333334,0.007991680592178918,0.33,17333,-0.0006342250922509729,2.58430388848217,0.0
389,1999-06-01,102.65124687527201,113.2,-0.029991431019708692,100.77106445969801,73.11041666666667,0.007928319991176602,1.0,17295,-0.0021923498528817476,2.6833730613593176,0.0
390,1999-07-01,102.588140223037,121.9,0.07685512367491176,100.86230336044599,73.6855,0.007865956173595867,0.09,17308,0.0007516623301531133,2.782442234236465,0.0
391,1999-08-01,102.518165667381,123.0,0.009023789991796427,100.976164988139,74.26058333333334,0.007804565801051044,0.85,17287,-0.0012133117633463808,2.8815114071136128,0.0
392,1999-09-01,102.506459410522,126.6,0.029268292682926855,101.10080195283199,74.83566666666667,0.007744126258097728,0.58,17281,-0.00034708162202812254,2.98058057999076,0.0
393,1999-10-01,102.483063438992,126.4,-0.0015797788309636074,101.21912882344,75.41075000000001,0.007684615624457214,0.74,17272,-0.0005208031942596225,3.0796497528679074,0.0
394,1999-11-01,102.617045207817,127.0,0.004746835443038,101.316056843291,75.98583333333335,0.007626012648506153,0.68,17282,0.0005789717461788246,3.1787189257450548,0.0
